,tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,accountId
631,GRANDMASTER,GkB2qzIc3tdFYay0tmZ0R5-6nqW7Qzya6covZYCq8JMVoRI,Proosia,370,726,704,True,False,False,False,js7f3XG8vPe7ul7lF8dwcuReJlvZVoF1e024laCXuB--37Q
632,GRANDMASTER,jg0Gw8zIZLhncRMp_vvYn4JPYpt6Ze0_37KUD6gs01XNRnM,Solaria,329,107,78,False,False,False,False,PKnSlRKrAXZ9S2f39l8lCswDhEZIZvv4AotV81BqVvH-fg
633,GRANDMASTER,ZqZbWIgndOvz2aYM-AkNzqsJP6uTHf5haGenWpOz2z7twYg,Kuhz,557,313,271,False,False,False,False,tiO1AbsH4rBzOUG5tJ2YAozuoWuXtG1vGcwb1FTJgcrK2Q
634,GRANDMASTER,eb0kkfpGY7zKzRKovtQvBk6nADYv9pMzo1YYJG-RUN7fcHJC,Mimic v9,527,95,69,False,False,False,False,PdJD6J_tVyWElIwyIPk6e5uOp6Ho3-jw9Xmrl10zo--cEr9BHQa44JYr
635,GRANDMASTER,F8HdKfuG4DaTy7VIzoVHgAYw5WaV2LsMKZypDa7f5pkdLHI,Wotonker,271,365,362,False,False,True,False,moZ4q4hAhOMJMOxWIuIVA_mMOP5d3zDYgbmMJXEMm5wcUQ
636,GRANDMASTER,jcj_zU1z6y6AcGWkTHQw5QAar1hmyvEW1ideI1qbSSdExhQn,PerseveranceX 2,318,275,262,False,False,False,False,nutY7mLqXeA0IpMR-lgY_nykGL4wmfh8Icp5aEltodYWtqv67cKKOdFk
637,GRANDMASTER,lDTr1IKhDCecoVDZSGJBV_jYtxLSK6y74pXj6NZGWBH3cNA,winstxn,349,213,195,False,False,False,False,TwJnBsUnEyZR0KVisVo8ooIbhFbXSa2TZ-v2uPh85zI1sHE
638,GRANDMASTER,qaHQGHdR7GKVjyTqMC9HW6C9-uz1WXfGTSAFa2qL50t1IzM,sniper7777,264,95,81,False,False,True,False,v-uFIGb_aDhAnvYbDy3oEIbGySXeHrZoQDMz_6slHSaccCU
639,GRANDMASTER,R3pfU9VW5SWEzlg_ngdTavH-EKaoLwBHCOZ8eOWGb5CWc7o,Infectrix2,380,151,131,False,False,False,False,YbpCckrBYHs2dBdAA6illmQNfnAzsct-yZh_xl2P4cmtGu0
640,GRANDMASTER,qvDi180TTPcmHaYICjsegFnmrst5YyBSjFnW64k-Niz5B0c,ttv Doglightning,317,118,109,False,False,False,True,wb4ysZsGr7aXLbxn5H-Fjl4mNQJafYQmQ_rbD30StMgI5sw
641,GRANDMASTER,gpXTC0d3_DAOQHftlYUBHokOKYxGzJql913wE5DkV7t-_e0,Yasuperior,292,158,144,False,False,True,False,35qcj8jot4BI3knRY7xgptoKdxUp7bUf5pRSl3pYIgO2SzE
642,GRANDMASTER,W2JBpaB6DNdw6x8JlMDEkgD1SwaY0lJnWGBQP5-GPbEAYK4,S2 Lover,390,63,49,False,False,False,False,FmyEL70E_xMXDmJDeFGdfjelNa7r_ae_8hcnLhsclKKAcuI
643,GRANDMASTER,Z0Mf2N-aTDuWeCc4in6VEl-atYQ04max0a7AeJsQaIHpIxE,SN Strompest,298,106,98,False,False,True,False,GNNhGWrWmNostc-w9EtkwukevSa3Dp5ZtEX-5Sc9kRHCk5I
644,GRANDMASTER,fOKmvpij0V8xg8ATUZfUQfwg2uaUXO4vt-1RWT2rpdxLqME,Takitsu,333,71,56,False,False,False,False,ryIerD8TLYToJnYHe9V6dygugIDkTJKnbnTiSQGVl4eqTA
645,GRANDMASTER,XqUNdl447FbO1X8Qwzk2Sj1PUUCTv5aj0uFO7nMmPaYXiDo,P247,512,167,153,False,False,False,False,kO5Q-jFmG00M9_ZBqyU7IvFDVCBo6bZSo-5GJC3EOCtw3dQ
646,GRANDMASTER,pBRUSwD-OQTIFMEttntAnYvKO2auNj_nUqCDQv9G6t4kW8A,BenisKING,342,288,251,False,False,True,False,CJjupZlQYSbZOI1X0B6Rl4cssrFSTAJ_2yFwIT8Xdu37ODE
647,GRANDMASTER,AfvjmiakmCpP7l40p2J5xKSA4z7xODClixeIVHSBZJuajLQ,act123,347,144,145,False,False,False,False,X-9z8bJhFhQ1FEbaJjKjApf2aVjAfp4dh8zzJxMVX9h2ALc
648,GRANDMASTER,tdOzpF10bmWbgK0FUdZc7JdgBaXy5WQG-u_ss8N9VtNquaA,Zethal,342,425,425,False,False,False,False,NIJ3TU3nT6Mw4WRDk-ADEskL-21uzf-oCrE6oq1pG0F1848
649,GRANDMASTER,586P4S44o0k6AOBwPTdC2BnJnpn7KL1JUo1ME6ej23XsbLc,benadams202,294,109,89,False,False,False,False,FrQ3XdjU5UU0M6vFYSTXmGz5dv8kA0JJ6VBLT_ofw5YRt0M
650,GRANDMASTER,gxyhBQWClLEn7ENKSIckY4ewMPqTGo2ctzsSlToZ2OQ,AquaBlue,351,220,202,False,False,False,True,2DOaV-bPUd435h88a_5S6dUos7KrOmnh9v5KWk1EhQ
651,GRANDMASTER,nJw_EBRlHer6shogEBQfed6-cAnESIQPrZfAfU0ive9-ZLY,Aleakath,322,141,98,False,False,False,False,XFvYocKQdWGh86dwX-417MPVASilhiQTAL-R2CkVEfvZ7tY
652,GRANDMASTER,ruZkFQTx2Qye973Jc_facN7Yco1stGkK2UCxSsD4iSxVwZY,Kaz2,375,208,195,False,False,False,False,JGFNbs6OvHx5gvj26otcvmEf2BrkZMLdIWmJJu32_ECHVg
653,GRANDMASTER,Hl60p6vyZ8H2eChkCc9DLSQBL1kfPgXGuTkfYkCzP3LDqAU,Mel G,288,149,142,False,False,False,False,TX3WP6Lbjey8bo2D-tbWVk7iQnMeN1ZQx335HH8QPPgj8e8
654,GRANDMASTER,YwIbJOjdk9Uo4fYhRZoGHBSzCFO-VKTZJKXZnEsQUABSwnlj6e4ALfrMwQ,Senna,446,111,84,False,False,False,False,-20LqDieU2K85ZlD0TLSfJ1Nj4KaLq2dYJSWaNUGMCaLO8m2SNmPk0uf
655,GRANDMASTER,F383lzpxozB-_WtB1RueITMoyfZbGj7bjq4kcWqWz7CyfP2yNb5psGA1zQ,u should b sad,543,117,84,False,False,False,False,eHTFz2kIoTRfz8ufFlYw9M8hECWTLdnF_utRvh9WRIvzjspjk0P5QzdV
656,GRANDMASTER,P3e1-LCE6ulovNO1c8xao4AwlmqcKyGg7wBp79XNRVuSgQI,The Grand Canyon,362,201,187,False,False,False,False,BUI6LGMNs0HF2_9x7Aw-U1lxfgLvrWCtMvOaa5ENTwsFkw
657,GRANDMASTER,1MT7_mtkkwWBl6U5uIugfjoajBjlsWTchJqV2UK_XJ7Mrx8,TwTV Nana,393,102,81,False,False,True,True,sRFCj8-wh3NZv9qZT2zmJaRKZ_BtwBYty5kpjoJlpLqhSG0
658,GRANDMASTER,pHEwm_ht7h4CK8f_s6-LulSDl2vBoF1M2V7muWFpuELuLLI,Doxa,515,233,226,False,False,False,False,SQWBzVmSM3DEiG4kC-YBd1Fa4hx_OoOdYWzj-HpBigj_6Ns
659,GRANDMASTER,UMxNgk4-X8rNDx4mIijDj_8OI8F8gMVjWbC0ycJ5Xoi-sMc,Allorim,625,132,119,False,False,True,True,ImE1v2OC3mU05H8DVTmUWfApV2M0ZzOXVNHeqSMSroqx0w
660,GRANDMASTER,Ts59rAzUKs5fM5TkFTTOqyzrkbypXZJvVQ3wDoDEF7In3_I,Jean Francois,317,251,207,False,False,True,False,oZEeP4VcrB4sV1cAf4zwAp2eIzA1U00QOIDR9RqKnQeA444
661,GRANDMASTER,dEEc_t-vkwYYR637C8Ah-INavSZq8eyfIF9DgXpjbUrLinY,Kurulean,359,360,327,False,False,True,True,UPX1mjcE9ox0sb5l0h3nHHTUjqM6GURmKgFWUYOrasQhglw
662,GRANDMASTER,0HCBlJ7wghHu39Ko_xE8TQOuX4_GtfDQhW2HE2VLOF6u8ewJ,Rime,488,287,273,False,False,False,False,fwk8z1x-1RO2DUgOQUSRMha_rN8G2l9OL5c2qv-3pGe8jXF1vAu330sh
663,GRANDMASTER,_2-ymscPprQ4g5DIPAuAIgOGbeRIGLY0uHlpxJnQhdfT2KA,Berik,409,148,137,True,False,False,False,zuadBUOexK1PB2inIW535sZo6qBJZKqPVfbzB9CmFzogQc0
664,GRANDMASTER,GJ8Mxw8BCAqYPPm1DxZdwkVNSL99N3lnFDzPmtgv0E8rDws,JG Kìng,287,81,67,False,False,True,False,tos79FOji3aDGbGwGtPdC57VjtHxoTMg93x3Z_9hr92vhrc
665,GRANDMASTER,CwsnCczBoYgxbBEnVUJ7etlDyibqMSz9GhRSNl7BA7kZbko,Steam Sale,364,291,292,False,False,True,False,MogoIYj-ILw4nQSSJKKaHUnvzIrf1A50S9mTQJw2odJE3KY
666,GRANDMASTER,jk8zr4CHmdETCBZSRRnkqQsuiQXpjp4UvjGLyvzePtHWRUU,Sayhoon,408,152,128,False,False,False,False,WLEVxQOKS0eQxquQ1MjxFW2xyoWimz7jWC76bmk-qx-Nvs8
667,GRANDMASTER,E6-5hvuxQ6emdbE8djX8dNvjgdwoEQWHL3a49bMiJ5rToZU,Nikzxz,508,406,403,False,False,False,False,RwGY1IpgmeT_9atchQjs2ZuhMmQwyaJHlfpzxT82NhV_qw
668,GRANDMASTER,oiXPtfrTKKt6mAmA59SBA0aWTn2WRZAHX6TGalI349ciExI,riversided,326,488,466,False,False,True,False,orcPTfghb_Dgi5HlTBW0wfZ5UBgt6eKNpk_pkaK_nNeGssY
669,GRANDMASTER,m-zEbs0VttvVJhJg6QKmVzP35A5CWDrXipIBdvugA1OgNSs,RavencIaw,352,156,141,False,False,False,False,lK33e8sar47XDMOvx_x0wqrXHRwv4kZCSqNK9GWv18Ac-kw
670,GRANDMASTER,97FrJBNM12vOPmUuisYTtdz2dNv1r78rKd26zRdX9PF0PZY,Siekomode,270,140,136,False,False,True,True,KjZLWoO2aWa-FPYPPuH1capb_cWAZlZ20yaRBj4qcVDXjD4
671,GRANDMASTER,WAEeIwPkC4rObF7gZkEf_U0V4rm9XXFKd9V1Qor_z92dzRA,Icelandic Hero,407,289,279,False,False,False,False,8-AztHCyZhodsSGdPwl5wPkndzwkp1ahJH2LBv-p8FHBtPk
672,GRANDMASTER,d25-wwCjPKhQ_yNi12-n0logiWmECyeR27HekipTE1QR_1o,azer07,339,316,317,False,False,True,False,WLmP6dFpSR7U_9jA4j2BL5qvswrnyxLM-9Wq5JF_NoS0f0A
673,GRANDMASTER,qvC2M1WgofjfsCr6KB7WMiM7hWTrK_pgPBM8R0Mp6tkt0iU,TyChee,254,658,666,False,False,True,False,sO13zHWbqW_u0Jhno1pfBQhqYYHEU1k5GGVHEYOBk_SbUw
674,GRANDMASTER,WgOXhVdxWXNEb0zIl15g4VFqkrNzVGQ5D-ToxIMJl_A4HLg,I Love Band,281,197,136,False,False,False,False,sDcJ1SHzqrIMKTUSBlDCRb0LbCrrggBIpyOjncBOnjLZbA
675,GRANDMASTER,2SWQbz_phJmklp4oLIKc_l6rqhkr6PbQryzWG_IprnQ7MPY,kaster minion,260,334,275,False,False,True,True,VPIv22wNIuaS4ZLdgEfpsTQSUERYkccEHUqK2-CksTme5g
676,GRANDMASTER,EgP8Abw2mqMCtznswu4VIBqEX1Yec7eQe_9Tg1WCsfxA4D8,Octosexual,571,132,118,False,False,True,False,1zp1baCKbAb-MFihcT9rgiB-nDNOj6n8LL39ylhCdBblznR8Mn2yBuQu
677,GRANDMASTER,jKAy5a_xAF7p3OAU4zdgRTmTAXM26s2J0MK0TULhJYJL2qY,SharpEyeWarrior,253,147,132,False,False,True,False,0Y7U7y-db7dLW-F6EGSYcudtDjLmMPRtDril7eD0wEfYlLA
678,GRANDMASTER,J6hkO3Un8HWgxQjgUbaAPJfD1FqQYM6I-Lb1YdLLL2n8YXo,ÅqùåÐØG,271,299,237,False,False,False,False,GBTnJFZu-rZ3IlYcPq6PhzDsr6vUllrhy2DK6HpHr_Bzvg
679,GRANDMASTER,EnX_hU8sHv0ze2hQ2U2FnJJokG9Iy1kRYriprCx17fX0s-tr,Neq,343,118,102,False,False,True,False,cyrkmixil0K3aIfvXRNXKsi0jiepaJSnr_9RZdZsT14V60w_fLetdIS-
680,GRANDMASTER,UXfL-HrCGvHFwDbLwzyFbIBO1SHJnbubSJ37FMsxkJijGKk,Tosh the Guy,305,98,91,True,False,False,False,FMMr1sTI2uLtE-ysHW2uedGMvAAvqrC0NKyBFBILo10PZw
681,GRANDMASTER,xgh2FZJmhxyWKSAl0kUhpGv_aX3tGATDFIJXE9BI0mTg7OV_,CCA Jugttv,290,87,59,False,False,False,False,nK8uBtnXBRxn5tLHbrBPN-YD6MQ3_itNDdympClGvdZ_LpNXYFQv9HkT
682,GRANDMASTER,HOQ96kP3WC6dqUXYL26rriDICDFnQUo6iMNkzd_RAQd4QkM,Days were gone ,513,271,263,False,False,True,False,wV71ALJYAl3pffKpOq6xIULsPwyfCvYxUMOyOCa62fYqzRE
683,GRANDMASTER,WkeCHAmhFlHiuKQvBYM30pucnizaQ28nTi9YrtiOOfsedFE,Art,285,323,308,False,False,True,False,6n3c1q1f6XNXspGRzpm1wkSNFllaEVid5U9aIoiVST8o3g
684,GRANDMASTER,wt4X3BJr6z4OD84aTnnDLksVMvxNEFxsx2RgeLXJvsV8JyY,Guess da number,264,114,105,False,False,True,True,OGdm3hOUeHQBxRc9u3k12tcxcYsKI86ELTHKp7Usdc7JPg
685,GRANDMASTER,387EmEQFKPRJp-5UJRIlyVBO5on91hG2_nQHBH8yOm17RHM,overcome myself,350,276,269,False,False,True,False,mM9NiN34Wuqm5yVACyOvxhLKVksfVx-5QWkzZxoW439_rg
686,GRANDMASTER,zDxKCfNwSFADcbj4ITatlTdt4etAx9L3fDybQgnhV8RCIA4_Tzv6feN1uQ,TL Tactical,358,44,34,False,False,True,False,aaCm3VAdVcG7tcYOvA_IGphN23CDxwrksL4TTyDJCYtlkaF1YuI45uoQ
687,GRANDMASTER,N5Ax2zK9IAk2fm7Yl4yzaPy5hpnE-u6Ue7MJwGKbxx64Z_c,quienpasoplar,300,219,211,True,False,False,False,Hzl-xIhZ-lx4lLCpIFu5GoBjWegRHciAP70yMmIFIx3Y4KU
688,GRANDMASTER,UDUN0cObIbVtkdHRXeNbEGk7kNy7PL3x5o1uNXXvaJJ7WPY,Shaggyy,299,294,273,False,False,True,False,fnD2mZmzHJNxKALYPXvJqO0zVb4j1CofxgtWKVlZXZasuQ
689,GRANDMASTER,KL__A7WTzY5bbvcL5MFtMngOjtEpdXw3l-nYYE1tma8r-FU,s11 bomber,307,103,92,False,False,True,False,CKK3ZvbLkPvJJtEqiEewSyjTcYLBxSAHQG_T6O0UgP_uMdc
690,GRANDMASTER,Mti9sM_RoYU7Iq8h55daQ2v0N7ou6uBMwJNy3tT-1-k,NintendudeX,380,79,63,False,False,False,True,-LrxbpKoxpvD1C7SZkYQbLsWY6by5O1HTSo7jUfk40o
691,GRANDMASTER,C-sks0o8Xu-lxLEvfA9ym7ml7qWrCMDzzIFa9deVj71eIFk,Yasaw,365,99,91,False,False,False,False,0HxfGojymeQcLlZXM_dDwFIyUJNS6vWM9ZIyoRGFprKmXHc
692,GRANDMASTER,Z7El7-GF-OpnkIfQkjGgZJH5UQx0jwBbWm9qXtIgL33DHsE,ilovepepsirock,273,146,135,False,False,False,False,ybDC8H58C8uOGcqW4DZHDB3Kr0RoN6Kq_UAN1qQFhQ4MAg
693,GRANDMASTER,zCb9Bh2w1H-vHf0Z9uCJ4XguPsjca5cOYu_HQYPEfkPaUR3R,Bertellophone,557,164,122,False,False,False,True,ASIGjdR7QjYWzvevkKougoGb5Temeh7A3PqlSgYKFAY0uJlufdt7DpSS
694,GRANDMASTER,YO9gWIjVJ7B1SKx-XteyYA3g6PYky5KT-F0OmmbtNYboons,ZJPSHGZ,263,91,83,False,False,False,False,SByaUnM3hCzppKDnmW47Jy4ayuKO9J9xUogp_oJIDJZJ3cU
695,GRANDMASTER,qHOlfIrNmtMNAAw1BYjo4AjvLYwWpEyGlmCVgdh4WqDXmWI,Bruder,494,278,271,True,False,False,False,EZgxeFjh9W-O5-jNb0q-AY2b3kHCGA47UWdZrO0cmy-wXA
696,GRANDMASTER,lTR2GdVDXd6lSkirAbvMD7lwZaBXcnh1ARYCcuNCp0qKCOk,Juan Xin Cai,305,102,96,True,False,False,False,0dLkVngWDo_J3HOqsrO0CbKE3d6BnDyiqbrtCT2mHBLYHmQ
697,GRANDMASTER,46eOiQ1Td8YSHT0YKUABKLXYxvMqE8YxcQS5Bz1ccQKAGRI,TC porsche,268,121,117,False,False,True,False,AxbHPu_rQYTyOL6qlj86W2JKfs5jE7hJ94hQn5bu52P9jJg
698,GRANDMASTER,2a01rcioVtLtCjtEqsBlbV2mIlQo1vpJLtt7QMpVIgDoLbQ,Yaarold,454,107,78,False,False,True,True,Awd5nLaOJASYQMLlCBY_mUz5MNO-_0gJDPIl-I0mOEZCSw
699,GRANDMASTER,c23ZREZoN_3c_pBfJY7EonVPtP2LX2NJf3vhG2iqjLCVNZE,Epsil0n,474,124,106,False,False,False,False,gBJQ0iku--9oYXpF7G8nLn1jie2BKD7rGmKfRDFAgEWjZg
700,GRANDMASTER,kqHGAeQUQ0p0HfijyPSPrqkLkUqMYuiYBw5tJA0bxU_ccT4,callum koi,474,80,58,False,False,False,True,ihp-eh9uGYpV5gL5QWilsjXAFGjlFNhILZwZpgfw-yAKljI
701,GRANDMASTER,lJdeI7o9PgjBTF52vNXidjympGjfnWddPld_wtchSLkS9ik,Brayaron,320,272,257,False,False,True,False,EJe4MDT0HNNmrSaAnZZ4T67ume9mtlD23iqNCrePEhdT3Q
702,GRANDMASTER,LxMQZGiLJhKvIkGu7xq0Nrmra5h6Il69g3X0lsf6Ttf8sxEw,Nantou no Asura,324,242,199,False,False,False,False,frU38WA1Y7YAFFow5-NRUoZccKG66tdd1tsMVhe-2YrngoMU6qaImiWO
703,GRANDMASTER,yw6THy6h5lqBXYEf1U8SfJjyeSgHubZj8o-JpFes7mPHR6Y,Dim9999999999999,299,122,116,False,False,False,False,R1pn9FzuYB12JtTFSmawD_O5vNpdz2D0aO-UmpuIPeAf0A
704,GRANDMASTER,7MoOH-QvuzUtLvGPhFt9cKLnK7Asbp8KZe96Qd1282wSOQI,sexer,369,195,166,False,False,False,False,F0tK7iA8RyRghOqC-vGwdT48J1BmHJGBJRfvDO_xysqa_ws
705,GRANDMASTER,NuNteK8fwLE13k7lwExRlximYxbts9TxL9L2bRNSzeJkm3A,Kendoge,516,266,250,True,False,False,False,X1VHlc3-GWvCOmDcfDRDohB0YCNGZZ-oiI1DjVOUrNCO8Q
706,GRANDMASTER,RgyX1rirV-QDBCNEizb-_ZXuuPVcVqjQHP9_XZHRV12YooZQ,NaCl XD,230,252,221,False,False,True,False,9thcLJ0vtOI4rpHL8I1kudGVDClupv5R9aavfgN7jzzfwjE6MxuMAdLR
707,GRANDMASTER,haKxvxNHWgqQEuHevNPSKRZIvBhaGUnzW4oMGpTyCdLt3n0,Jack1984,288,305,303,False,False,True,True,12mT-ETGorXwgNbNfNXr6hduMcCqRsYvdD76yQwlQQjsXXQ
708,GRANDMASTER,tnhr2lM97gHGZ5TyD3JhS57FY-TJAkxfI8nEtQ-vVmH2hzQDPcMzDo5z3w,COFFEEPOWERSPIKE,547,154,124,False,False,True,False,skSFuAbf4YG8BcvhyYDUL34QRLjUQXk6-rjhFXcVa-2EMEjmapDla8WK
709,GRANDMASTER,ri3ol1D4SQ8SLbMZ9Vko3cOBUTFjYvtA2ObIzlbo2xzJJZ0,MONSTER CHAD GOD,539,255,229,False,False,True,True,wxelMadFo1lOcfZoS8EyHC2SvSwL44eZirpgn19C0_CZokg
710,GRANDMASTER,qV3L16sZd8uHBAGn1wizB0eR_36a0B17zlueiXVwS9aaZ4M,mea culpa,417,137,122,True,False,False,True,_FBBUOOnbga5ANyZWDAM0NSEEr2uTTpiQhQgxvQNfBDmNw
711,GRANDMASTER,RF4s_otrZHdFDwlQGfkAMxS-fHSW07_5Mo3ZsvBOtMfTiM675dY0RModpw,Candylicious,541,50,39,False,False,False,False,mvuuXB3JodbYll38IptSGjifZDJg3g6PFnUcbKEfq4nY1OEdskYdw0Y0
712,GRANDMASTER,wET423tZ1iWOtytINPeTGOrZeUsU6VrW23kVXfbQdLpj08U,Pocket Rhinooooo,551,101,81,False,False,False,False,kOzxn9taf1pOMDW83dfyWUeX9mpzuULp8rPhR7AAzGShh1U
713,GRANDMASTER,pzolVgG5_ZSHaQUQoNj8BHvroJoMA62e8X2ssH5cl1QrgbQ,ASU CatOnThyRoof,570,121,101,False,False,False,True,NG_fAATgazdG2BneM0GcAHOreH-qH9Lm-pLTVTvWfg6U2mo
714,GRANDMASTER,XYb3jUxTI_5f6rDdqNcqJY6QRyqo9kMk51oSdg1lv4-y,Yasinn,616,235,211,True,False,False,True,V1BHX71DioqJljxTgt2CVpHv1qd83XexXlScpzLdIhU
715,GRANDMASTER,emdhtBWg334OrsJImdAXP3WXFuSkoZWAGc0pqzQoD8pIw2c,Smunty,276,101,90,False,False,False,False,hDq8vUqyTYiv_a_-Xsvyg5c5eVfL5DdEtKrhDj-vhd6hdw
716,GRANDMASTER,F94wnsEDXiZuX41SINsgTCIrCQINnPX4f2RCC1mT6sPphhP8,ArrayADC,525,282,261,True,False,False,True,QGQh5LjApoUJboycRJt-UcgFagS-ySrtCYZHyK7o0KWb1PyKSi3_JH2S
717,GRANDMASTER,y8MpEbS8Wk42PdAVnOB0SgxGAqWFKMW9AROuCctDgsLD1OQ,Kilering,360,152,120,False,False,False,True,uv9g_ANdSRm9DKsBJ6xn1anWU9ZVXZuB1V9IxPQ1tMloAVg
718,GRANDMASTER,RzvGB58_wxw79wQexoKwR_FoLVCyEFLwQ8XuRlq1FL_go2U,Falling,437,127,112,False,False,False,False,H3KM6jWPNwNB0c9UN3VppwjwEyjx6XyPSonVeq1uwL6DXQA
719,GRANDMASTER,swLzKPwJFdQXuGYiw52M9bvCpz8NEb9d2zYs_BEJw62yhnA,HappyBeePlayer,250,56,45,False,False,True,False,eBCZYZTTju3fxYDnCSJ81GBynjisez6_UfYCmxMNtdhAZNk
720,GRANDMASTER,tT9N3pxOOft0Ts5PZdQ5P59NsyqoWHb3MVIgmQgx86XOcWA,GodRx,283,40,22,False,False,True,False,iAzyHBj81EblcorJhvZXmqI3bYoaCncHdnOJVtF4U0s86o8
721,GRANDMASTER,uv47hcUtQrE9exbS6UhjDnNth0NJh-vohklQe0odbce1m-8,TTV Zileanaire ,320,174,117,False,False,False,False,pqq8WL57bDfiMv_RRQAfSklgvcVfqHIotfRqj-YP5KKTFac
722,GRANDMASTER,bXKQ68cl1ivJBLWWzFg9F2lDibE9ZqzzMg8-x8U9LQGxLWFB,animegirl2007,378,116,64,False,False,False,False,77zj9HWroE-e0vPvfmTfktDofGfWBDQkEsvbX5YN4xYSZjWcLB-pM8O6
723,GRANDMASTER,F-8Jk3T2ieaS6b9iHQt-A_Rala3DqbJ8J8-j1IbauF9NWi_q,Starblade KhaZix,281,98,66,False,False,True,True,JLkc7bqhlEKlpO7IPV11NMDlXxyChZWqCW012Toh1eBmP6RUXjCg0sRH
724,GRANDMASTER,rRjuHCRHXIRgrvMSOeCL7w_08UYTQ9tJWQR0s8FfIyUnV6uX,JJU v2,370,244,228,False,False,True,False,2V1FY7wE_XOpemNg7VzDCUfx8kHFS_KtWNSxCwhgmi75x3Y5fSI2FC_A
725,GRANDMASTER,ygfLXY2dDTbmN0je1U-FEKwYtePEe1tlSk4HfQc_QFsPBqk,KOREA CURRY,324,281,251,False,False,True,False,_nQRrCBYhX99u0g16x0V3R8EvLbPfcpIH6uMm6v92-q5xm4
726,GRANDMASTER,m_gSJ05dG5OJPG9E7_i4KicOS2mJNBxaLN_2BYwiGCqg680,OSU Cyborg,386,505,490,False,False,True,False,BZnnWeaois9Tj0B7C948l24RnYS0PHQhj9LYM6ab1330mw
727,GRANDMASTER,yV5bZAjCKvWt9cYX7IGyKWuCrhP3orJbvUvYbuEikZIUULA,A Small Rock,399,99,66,False,False,False,False,yB4GBIHLvWpJqdv0yGzB5PHMxr3HM3GYsNbYDWbMzo__NrI
728,GRANDMASTER,v2c0HTDp4iNfii44DItEAOuEclDOTYwi3mwUHYYFVRwc0PIdUxYSrn__Yg,lllIlllIlIlll,499,89,63,False,False,True,False,7TuBXAQ5CkUBMlAP1jY0qHhnGY3bTPpkWtw-pLW-3sB1Xo_psWJKbwH3
729,GRANDMASTER,ptmZo4aJr7mOkYYi-jJOlsmsV-rMRSlIFyIYp6wBjUEPJ_M,teëmo on my lap,366,230,208,False,False,False,False,Bm_QurjGr_Gy_soP-olQFMbPmZL23ONY0v27tHWtTnYNw50
730,GRANDMASTER,wGYAHbQWhr4qCW4uAH6RKums6fyLIJuJotFMy_nbnnElQzv6,lnvent,272,94,83,False,False,True,False,rNJgLArJV-APmNSCuf1rzNGmE4OgaMJJskh6_u0gf6rT0vsGZMLTqJXB
731,GRANDMASTER,BUJGgRpzMPGbiKp-0MOGD2yfa-JWvAsefgltGGFxX9yqG7k,Super Big Ego,553,208,184,False,False,False,True,mkWFB_RqgrvJ2vmaGvQL_xGv3NANE5p7XHL3wNkDCi1R-TI
732,GRANDMASTER,EZWy8OMbUdg_vTQTx90yw-Y05w_NBNN-LDJQv3STGWr5vGI,vndy,454,186,171,True,False,False,False,2_qLS7SS-Es7T_Q5YpxEStNwqzN2NaNYF13BUgvNqUBbg-4
733,GRANDMASTER,hEDDtrc3_4lwSGI0DK_DdDv_4owOYLQJNpS1fN7lgmp62WU,UF Fyrat,470,357,339,True,False,False,False,tuN2EKWoMXf3c1R5krbkJ3Afk8jqTcQvjrGCnjtESnJHsA
734,GRANDMASTER,AcD7th4UHv-I2mbl29h_4p0NtStZX-5OMuQIrDOzFy9Re0Hr,tv imbobby lol,331,69,36,False,False,True,False,fv-JmS2oTG4WHJ2NI4q4hm0fPUyK7_Oxpt1CKAxHHJxfq7wXGYj1cqGl
735,GRANDMASTER,kn1l-BokTf1HFNIVKPm5CZ-dhWmY6p2vwrJae6jtAne2-H0,GROOMER TOP,400,143,111,False,False,True,True,gX1JEUeY7sSBCwvZGC_h07AO3ny6G6_u3E3MPEMy6WeZwS8
736,GRANDMASTER,oIhWQoRKxpT3NJbG7epfeR-e1qLYMQg7sOF5PWKDmmEYn_Q,vx alimjon,419,204,194,True,False,False,False,xhqJ1TJSTK11X_SSN22CsJiZodIyP9R7sHI6wRKReABXeLk
737,GRANDMASTER,S5FexgY7pFrsTugcNCrVKu_ARQi4gxyUrdo9arHy7uTFS2QL,huziguairen,308,101,80,False,False,False,False,wiOFwcxKsrXdm8-GFzOGpP2gNqC0Sy8PwTT_8ErVz3kHOo3P_JKLL5bz
738,GRANDMASTER,el3wML5nv7Oce61BaRoharDVjJe0qt7WyBXvuDovlIWetVIR,EVIL SUPPORT,257,88,63,False,False,True,False,TiJo6S7NePFgmN50neDGraOQe89KllfSBWRtD9MTwHU0f7XR0nNLmNdR
739,GRANDMASTER,GBk4tMtxGtUr4eZe5XX-9F6cfYsQdGza1pVtiAFI5TFQxtM,Victør,364,176,155,False,False,False,False,Jt6ks5O4wsE0bENU8I0QWkajKWLVIO0w7HxxyhmgdjxYfg
740,GRANDMASTER,EJpSXy2emVNofcuqA5HF5Y-UADUGVEsgqeFfwyPmoBTa-g4,Soda Is My Cat,383,71,58,False,False,False,False,uHvJShsqqhNHno_CXG5VoJDAs5N_6GjN5V2s6K4sXQi0mco
